duration,rtt,proto,tag,rtag,pkt,oct,rpkt,roct,malicious
37.021,0.0,17,0,0,24,2928,0,0,True
34.716,0.0,17,0,0,9,1098,0,0,True
33.312,0.0,17,0,0,18,2196,0,0,True
39.317,0.0,17,0,0,18,2196,0,0,True
39.639,0.0,17,0,0,17,2074,0,0,True
33.09,0.0,17,0,0,15,1830,0,0,True
38.728,0.0,17,0,0,22,2684,0,0,True
37.214,0.0,17,0,0,18,2196,0,0,True
39.648,0.0,17,0,0,21,2562,0,0,True
35.336,0.0,17,0,0,17,2074,0,0,True
38.782,0.0,17,0,0,13,1586,0,0,True
36.737,0.0,17,0,0,16,1952,0,0,True
37.377,0.0,17,0,0,11,1342,0,0,True
35.631,0.0,17,0,0,17,2074,0,0,True
37.782,0.0,17,0,0,22,2684,0,0,True
36.516,0.0,17,0,0,12,1464,0,0,True
31.838,0.0,17,0,0,14,1708,0,0,True
38.189,0.0,17,0,0,17,2074,0,0,True
39.51,0.0,17,0,0,27,3294,0,0,True
37.502,0.0,17,0,0,16,1952,0,0,True
31.59,0.0,17,0,0,12,1464,0,0,True
35.422,0.0,17,0,0,19,2318,0,0,True
39.485,0.0,17,0,0,20,2440,0,0,True
38.779,0.0,17,0,0,12,1464,0,0,True
34.829,2.55,17,0,0,17,2074,1,490,True
35.813,0.0,17,0,0,13,1586,0,0,True
39.21,0.0,17,0,0,21,2562,0,0,True
35.542,0.0,17,0,0,13,1586,0,0,True
39.534,0.0,17,0,0,15,1830,0,0,True
39.238,0.0,17,0,0,16,1952,0,0,True
39.567,0.0,17,0,0,12,1464,0,0,True
38.779,0.0,17,0,0,20,2440,0,0,True
37.916,0.0,17,0,0,20,2440,0,0,True
39.182,0.0,17,0,0,22,2684,0,0,True
31.627,0.0,17,0,0,23,2806,0,0,True
39.152,0.0,17,0,0,20,2440,0,0,True
38.367,0.0,17,0,0,18,2196,0,0,True
37.67,0.0,17,0,0,14,1708,0,0,True
35.232,0.0,17,0,0,18,2196,0,0,True
35.266,0.0,17,0,0,22,2684,0,0,True
38.719,0.0,17,0,0,19,2318,0,0,True
34.182,0.0,17,0,0,17,2074,0,0,True
39.272,0.0,17,0,0,11,1342,0,0,True
38.104,0.0,17,0,0,16,1952,0,0,True
36.661,0.0,17,0,0,16,1952,0,0,True
39.022,0.0,17,0,0,11,1342,0,0,True
39.673,0.0,17,0,0,18,2196,0,0,True
38.316,0.0,17,0,0,14,1708,0,0,True
39.194,0.0,17,0,0,19,2318,0,0,True
37.806,0.0,17,0,0,15,1830,0,0,True
37.642,0.0,17,0,0,14,1708,0,0,True
37.313,0.0,17,0,0,17,2074,0,0,True
38.787,0.0,17,0,0,14,1708,0,0,True
36.777,0.0,17,0,0,19,2318,0,0,True
38.497,0.0,17,0,0,17,2074,0,0,True
37.708,0.0,17,0,0,13,1586,0,0,True
32.322,4.403,17,0,0,15,1830,1,433,True
34.48,0.0,17,0,0,15,1830,0,0,True
39.665,0.0,17,0,0,20,2440,0,0,True
38.071,0.0,17,0,0,8,976,0,0,True
39.556,0.0,17,0,0,15,1830,0,0,True
28.321,0.0,17,0,0,15,1830,0,0,True
39.357,0.0,17,0,0,22,2684,0,0,True
38.377,0.0,17,0,0,21,2562,0,0,True
39.517,0.0,17,0,0,11,1342,0,0,True
39.648,0.0,17,0,0,11,1342,0,0,True
39.517,0.0,17,0,0,13,1586,0,0,True
34.465,0.0,17,0,0,14,1708,0,0,True
36.166,0.0,17,0,0,15,1830,0,0,True
37.831,0.0,17,0,0,17,2074,0,0,True
38.109,0.0,17,0,0,12,1464,0,0,True
37.891,0.0,17,0,0,12,1464,0,0,True
38.784,0.0,17,0,0,13,1586,0,0,True
38.677,0.0,17,0,0,18,2196,0,0,True
38.073,0.0,17,0,0,16,1952,0,0,True
38.034,0.0,17,0,0,22,2684,0,0,True
39.069,0.0,17,0,0,14,1708,0,0,True
37.054,0.0,17,0,0,17,2074,0,0,True
37.175,0.0,17,0,0,16,1952,0,0,True
39.225,0.0,17,0,0,20,2440,0,0,True
31.749,0.0,17,0,0,17,2074,0,0,True
39.22,0.0,17,0,0,14,1708,0,0,True
37.66,0.0,17,0,0,20,2440,0,0,True
37.084,0.0,17,0,0,15,1830,0,0,True
35.346,0.0,17,0,0,25,3050,0,0,True
37.916,0.0,17,0,0,12,1464,0,0,True
39.225,0.0,17,0,0,17,2074,0,0,True
39.642,0.0,17,0,0,22,2684,0,0,True
33.474,0.0,17,0,0,9,1098,0,0,True
39.427,0.0,17,0,0,20,2440,0,0,True
38.51,0.0,17,0,0,17,2074,0,0,True
36.107,0.0,17,0,0,26,3172,0,0,True
38.222,0.0,17,0,0,12,1464,0,0,True
39.571,0.0,17,0,0,15,1830,0,0,True
36.269,0.0,17,0,0,11,1342,0,0,True
38.092,0.0,17,0,0,15,1830,0,0,True
37.689,0.0,17,0,0,16,1952,0,0,True
37.901,0.0,17,0,0,9,1098,0,0,True
39.469,0.0,17,0,0,23,2806,0,0,True
39.142,0.0,17,0,0,15,1830,0,0,True
39.139,0.0,17,0,0,11,1342,0,0,True
37.419,0.0,17,0,0,22,2684,0,0,True
37.245,0.0,17,0,0,15,1830,0,0,True
38.245,0.0,17,0,0,13,1586,0,0,True
38.215,0.0,17,0,0,18,2196,0,0,True
36.375,0.0,17,0,0,14,1708,0,0,True
39.058,0.0,17,0,0,19,2318,0,0,True
37.463,0.0,17,0,0,10,1220,0,0,True
37.488,0.0,17,0,0,19,2318,0,0,True
31.375,23.553,17,0,0,21,2562,1,433,True
38.588,0.0,17,0,0,20,2440,0,0,True
36.781,0.0,17,0,0,12,1464,0,0,True
38.757,0.0,17,0,0,24,2928,0,0,True
35.844,0.0,17,0,0,13,1586,0,0,True
35.086,0.0,17,0,0,7,854,0,0,True
36.489,0.0,17,0,0,17,2074,0,0,True
35.242,0.0,17,0,0,20,2440,0,0,True
38.925,0.0,17,0,0,23,2806,0,0,True
31.541,0.0,17,0,0,18,2196,0,0,True
38.455,0.0,17,0,0,14,1708,0,0,True
37.885,0.0,17,0,0,12,1464,0,0,True
36.809,0.0,17,0,0,15,1830,0,0,True
38.306,0.0,17,0,0,15,1830,0,0,True
39.293,0.0,17,0,0,17,2074,0,0,True
38.263,3.351,17,0,0,17,2074,2,992,True
39.41,0.0,17,0,0,18,2196,0,0,True
36.328,0.0,17,0,0,15,1830,0,0,True
37.7,0.0,17,0,0,14,1708,0,0,True
38.455,0.0,17,0,0,15,1830,0,0,True
34.033,0.0,17,0,0,8,976,0,0,True
35.285,0.0,17,0,0,20,2440,0,0,True
36.858,0.0,17,0,0,17,2074,0,0,True
39.35,0.0,17,0,0,16,1952,0,0,True
36.736,0.0,17,0,0,26,3172,0,0,True
39.635,0.0,17,0,0,21,2562,0,0,True
36.3,0.0,17,0,0,14,1708,0,0,True
37.97,0.0,17,0,0,25,3050,0,0,True
34.132,0.0,17,0,0,14,1708,0,0,True
38.055,0.0,17,0,0,18,2196,0,0,True
38.331,0.0,17,0,0,12,1464,0,0,True
35.208,0.0,17,0,0,17,2074,0,0,True
37.737,0.0,17,0,0,21,2562,0,0,True
39.478,0.0,17,0,0,16,1952,0,0,True
39.005,0.0,17,0,0,13,1586,0,0,True
39.207,0.0,17,0,0,18,2196,0,0,True
37.251,0.0,17,0,0,14,1708,0,0,True
38.595,0.0,17,0,0,17,2074,0,0,True
39.625,0.0,17,0,0,23,2806,0,0,True
35.734,0.0,17,0,0,12,1464,0,0,True
33.162,0.0,17,0,0,18,2196,0,0,True
36.027,0.0,17,0,0,17,2074,0,0,True
33.1,0.0,17,0,0,8,976,0,0,True
37.42,0.0,17,0,0,17,2074,0,0,True
38.224,0.0,17,0,0,20,2440,0,0,True
37.535,0.0,17,0,0,14,1708,0,0,True
39.333,0.0,17,0,0,24,2928,0,0,True
38.895,0.0,17,0,0,17,2074,0,0,True
37.77,0.0,17,0,0,21,2562,0,0,True
38.58,0.0,17,0,0,21,2562,0,0,True
39.506,0.0,17,0,0,16,1952,0,0,True
38.466,0.0,17,0,0,12,1464,0,0,True
30.653,0.0,17,0,0,9,1098,0,0,True
37.296,0.0,17,0,0,21,2562,0,0,True
38.01,0.0,17,0,0,17,2074,0,0,True
35.993,0.0,17,0,0,24,2928,0,0,True
36.953,0.0,17,0,0,10,1220,0,0,True
35.617,0.0,17,0,0,12,1464,0,0,True
39.151,0.0,17,0,0,26,3172,0,0,True
37.542,0.0,17,0,0,17,2074,0,0,True
28.946,0.0,17,0,0,12,1464,0,0,True
39.164,0.0,17,0,0,11,1342,0,0,True
35.036,0.0,17,0,0,22,2684,0,0,True
38.96,0.0,17,0,0,18,2196,0,0,True
39.379,0.0,17,0,0,16,1952,0,0,True
38.635,0.0,17,0,0,21,2562,0,0,True
34.131,0.0,17,0,0,15,1830,0,0,True
33.339,0.0,17,0,0,7,854,0,0,True
38.28,0.0,17,0,0,16,1952,0,0,True
37.489,0.0,17,0,0,21,2562,0,0,True
37.461,0.0,17,0,0,17,2074,0,0,True
39.431,0.0,17,0,0,15,1830,0,0,True
38.178,0.0,17,0,0,11,1342,0,0,True
37.694,0.0,17,0,0,15,1830,0,0,True
36.193,0.0,17,0,0,18,2196,0,0,True
39.528,0.0,17,0,0,17,2074,0,0,True
37.953,0.0,17,0,0,13,1586,0,0,True
36.176,0.0,17,0,0,15,1830,0,0,True
38.147,0.0,17,0,0,18,2196,0,0,True
38.439,0.0,17,0,0,17,2074,0,0,True
38.714,0.0,17,0,0,23,2806,0,0,True
37.2,0.0,17,0,0,21,2562,0,0,True
39.182,0.0,17,0,0,15,1830,0,0,True
35.381,0.0,17,0,0,13,1586,0,0,True
39.637,0.0,17,0,0,19,2318,0,0,True
35.651,0.0,17,0,0,16,1952,0,0,True
36.581,0.0,17,0,0,16,1952,0,0,True
39.123,0.0,17,0,0,16,1952,0,0,True
37.46,0.0,17,0,0,14,1708,0,0,True
39.211,0.0,17,0,0,20,2440,0,0,True
39.54,0.0,17,0,0,19,2318,0,0,True
39.184,0.0,17,0,0,22,2684,0,0,True
38.441,0.0,17,0,0,15,1830,0,0,True
38.704,0.0,17,0,0,9,1098,0,0,True
38.899,0.0,17,0,0,15,1830,0,0,True
39.649,0.0,17,0,0,12,1464,0,0,True
38.613,0.0,17,0,0,19,2318,0,0,True
39.292,6.983,17,0,0,15,1830,1,424,True
37.886,0.0,17,0,0,16,1952,0,0,True
37.114,0.0,17,0,0,24,2928,0,0,True
37.246,0.0,17,0,0,15,1830,0,0,True
38.144,0.0,17,0,0,25,3050,0,0,True
38.299,0.0,17,0,0,27,3294,0,0,True
39.679,0.0,17,0,0,23,2806,0,0,True
39.305,0.0,17,0,0,20,2440,0,0,True
39.087,0.0,17,0,0,16,1952,0,0,True
34.419,0.0,17,0,0,13,1586,0,0,True
32.9,0.0,17,0,0,16,1952,0,0,True
38.024,0.0,17,0,0,17,2074,0,0,True
37.59,0.0,17,0,0,10,1220,0,0,True
37.362,0.0,17,0,0,19,2318,0,0,True
39.29,0.0,17,0,0,18,2196,0,0,True
38.364,0.0,17,0,0,19,2318,0,0,True
38.548,0.0,17,0,0,13,1586,0,0,True
31.183,0.0,17,0,0,16,1952,0,0,True
37.024,0.0,17,0,0,18,2196,0,0,True
35.07,0.0,17,0,0,17,2074,0,0,True
37.314,0.0,17,0,0,16,1952,0,0,True
35.37,0.0,17,0,0,27,3294,0,0,True
21.891,0.0,17,0,0,7,854,0,0,True
39.449,0.0,17,0,0,17,2074,0,0,True
34.369,0.0,17,0,0,13,1586,0,0,True
34.653,0.0,17,0,0,12,1464,0,0,True
39.203,0.0,17,0,0,15,1830,0,0,True
38.831,0.0,17,0,0,13,1586,0,0,True
32.78,0.0,17,0,0,15,1830,0,0,True
39.463,0.0,17,0,0,21,2562,0,0,True
38.441,0.0,17,0,0,15,1830,0,0,True
38.577,0.0,17,0,0,19,2318,0,0,True
39.685,0.0,17,0,0,21,2562,0,0,True
35.843,0.0,17,0,0,15,1830,0,0,True
39.39,0.0,17,0,0,18,2196,0,0,True
34.529,0.0,17,0,0,30,3660,0,0,True
38.651,0.0,17,0,0,19,2318,0,0,True
39.674,0.0,17,0,0,14,1708,0,0,True
39.687,0.0,17,0,0,10,1220,0,0,True
38.74,0.0,17,0,0,17,2074,0,0,True
39.382,0.0,17,0,0,17,2074,0,0,True
39.352,0.0,17,0,0,12,1464,0,0,True
39.413,0.0,17,0,0,16,1952,0,0,True
36.136,0.0,17,0,0,17,2074,0,0,True
36.567,0.0,17,0,0,21,2562,0,0,True
38.941,19.217,17,0,0,15,1830,1,476,True
36.126,0.0,17,0,0,15,1830,0,0,True
34.777,0.0,17,0,0,18,2196,0,0,True
35.905,0.0,17,0,0,17,2074,0,0,True
38.519,0.0,17,0,0,23,2806,0,0,True
35.576,0.0,17,0,0,12,1464,0,0,True
39.605,0.0,17,0,0,20,2440,0,0,True
37.89,0.0,17,0,0,17,2074,0,0,True
32.401,0.0,17,0,0,15,1830,0,0,True
34.775,0.0,17,0,0,14,1708,0,0,True
37.572,0.0,17,0,0,22,2684,0,0,True
38.978,0.0,17,0,0,16,1952,0,0,True
38.877,0.0,17,0,0,14,1708,0,0,True
38.296,0.0,17,0,0,14,1708,0,0,True
36.362,0.0,17,0,0,15,1830,0,0,True
37.241,0.0,17,0,0,20,2440,0,0,True
39.184,0.0,17,0,0,13,1586,0,0,True
38.188,0.0,17,0,0,13,1586,0,0,True
39.222,0.0,17,0,0,24,2928,0,0,True
36.643,0.0,17,0,0,11,1342,0,0,True
39.682,0.0,17,0,0,21,2562,0,0,True
38.69,0.0,17,0,0,19,2318,0,0,True
36.621,0.0,17,0,0,17,2074,0,0,True
32.51,0.0,17,0,0,16,1952,0,0,True
36.388,0.0,17,0,0,12,1464,0,0,True
38.689,0.0,17,0,0,10,1220,0,0,True
38.089,0.0,17,0,0,20,2440,0,0,True
38.743,0.0,17,0,0,14,1708,0,0,True
36.885,0.0,17,0,0,15,1830,0,0,True
39.366,0.0,17,0,0,21,2562,0,0,True
38.738,0.0,17,0,0,20,2440,0,0,True
38.101,0.0,17,0,0,12,1464,0,0,True
31.201,0.0,17,0,0,13,1586,0,0,True
35.861,0.0,17,0,0,21,2562,0,0,True
39.464,0.0,17,0,0,20,2440,0,0,True
36.121,0.0,17,0,0,13,1586,0,0,True
35.328,0.0,17,0,0,15,1830,0,0,True
39.217,0.0,17,0,0,19,2318,0,0,True
38.486,0.0,17,0,0,18,2196,0,0,True
34.695,0.0,17,0,0,21,2562,0,0,True
36.407,0.0,17,0,0,20,2440,0,0,True
39.436,0.0,17,0,0,15,1830,0,0,True
37.193,0.0,17,0,0,8,976,0,0,True
39.486,0.0,17,0,0,15,1830,0,0,True
35.271,0.0,17,0,0,20,2440,0,0,True
39.058,0.0,17,0,0,26,3172,0,0,True
39.685,0.0,17,0,0,17,2074,0,0,True
33.204,0.0,17,0,0,8,976,0,0,True
37.459,0.0,17,0,0,16,1952,0,0,True
36.97,0.0,17,0,0,13,1586,0,0,True
36.544,0.0,17,0,0,15,1830,0,0,True
36.53,0.0,17,0,0,18,2196,0,0,True
34.252,0.0,17,0,0,21,2562,0,0,True
38.198,0.0,17,0,0,26,3172,0,0,True
39.28,0.0,17,0,0,12,1464,0,0,True
36.836,0.0,17,0,0,8,976,0,0,True
37.181,0.0,17,0,0,15,1830,0,0,True
37.829,0.0,17,0,0,21,2562,0,0,True
29.984,0.0,17,0,0,17,2074,0,0,True
38.805,0.0,17,0,0,10,1220,0,0,True
37.857,0.0,17,0,0,12,1464,0,0,True
38.922,0.0,17,0,0,22,2684,0,0,True
38.898,0.0,17,0,0,16,1952,0,0,True
38.582,0.0,17,0,0,20,2440,0,0,True
36.036,0.0,17,0,0,17,2074,0,0,True
39.697,0.0,17,0,0,14,1708,0,0,True
38.337,0.0,17,0,0,19,2318,0,0,True
39.199,0.0,17,0,0,11,1342,0,0,True
38.796,0.0,17,0,0,14,1708,0,0,True
38.437,0.0,17,0,0,16,1952,0,0,True
38.966,0.0,17,0,0,15,1830,0,0,True
33.378,0.0,17,0,0,18,2196,0,0,True
36.144,0.0,17,0,0,21,2562,0,0,True
39.68,0.0,17,0,0,18,2196,0,0,True
38.668,0.0,17,0,0,18,2196,0,0,True
38.311,0.0,17,0,0,19,2318,0,0,True
38.892,0.0,17,0,0,15,1830,0,0,True
37.922,0.0,17,0,0,18,2196,0,0,True
34.691,0.0,17,0,0,13,1586,0,0,True
38.972,0.0,17,0,0,17,2074,0,0,True
37.026,0.0,17,0,0,8,976,0,0,True
39.357,0.0,17,0,0,13,1586,0,0,True
38.936,0.0,17,0,0,19,2318,0,0,True
34.955,0.0,17,0,0,16,1952,0,0,True
30.33,0.0,17,0,0,14,1708,0,0,True
32.473,0.0,17,0,0,11,1342,0,0,True
39.129,0.0,17,0,0,15,1830,0,0,True
35.067,0.0,17,0,0,13,1586,0,0,True
39.373,0.0,17,0,0,21,2562,0,0,True
38.955,0.0,17,0,0,16,1952,0,0,True
38.227,0.0,17,0,0,19,2318,0,0,True
39.56,0.0,17,0,0,14,1708,0,0,True
34.843,13.89,17,0,0,17,2074,3,1418,True
39.621,0.0,17,0,0,20,2440,0,0,True
34.532,0.0,17,0,0,17,2074,0,0,True
38.509,0.0,17,0,0,14,1708,0,0,True
34.16,0.0,17,0,0,14,1708,0,0,True
35.596,0.0,17,0,0,16,1952,0,0,True
39.153,0.0,17,0,0,23,2806,0,0,True
38.367,0.0,17,0,0,10,1220,0,0,True
39.194,0.0,17,0,0,19,2318,0,0,True
39.558,0.0,17,0,0,22,2684,0,0,True
33.933,0.0,17,0,0,15,1830,0,0,True
38.446,0.0,17,0,0,17,2074,0,0,True
37.809,0.0,17,0,0,17,2074,0,0,True
39.243,0.0,17,0,0,17,2074,0,0,True
36.087,0.0,17,0,0,18,2196,0,0,True
37.989,0.0,17,0,0,16,1952,0,0,True
36.227,0.0,17,0,0,10,1220,0,0,True
37.434,0.0,17,0,0,14,1708,0,0,True
39.105,0.0,17,0,0,21,2562,0,0,True
35.908,0.0,17,0,0,15,1830,0,0,True
35.406,0.0,17,0,0,18,2196,0,0,True
39.312,0.0,17,0,0,15,1830,0,0,True
38.805,0.0,17,0,0,12,1464,0,0,True
39.633,0.0,17,0,0,17,2074,0,0,True
37.31,0.0,17,0,0,22,2684,0,0,True
38.681,0.0,17,0,0,13,1586,0,0,True
38.235,0.0,17,0,0,11,1342,0,0,True
37.655,0.0,17,0,0,17,2074,0,0,True
38.427,0.0,17,0,0,12,1464,0,0,True
33.754,0.0,17,0,0,16,1952,0,0,True
35.33,0.0,17,0,0,16,1952,0,0,True
38.354,0.0,17,0,0,15,1830,0,0,True
34.139,0.0,17,0,0,15,1830,0,0,True
39.422,0.0,17,0,0,20,2440,0,0,True
34.919,0.0,17,0,0,12,1464,0,0,True
38.174,0.0,17,0,0,20,2440,0,0,True
39.365,0.0,17,0,0,9,1098,0,0,True
39.097,0.0,17,0,0,15,1830,0,0,True
38.356,0.0,17,0,0,19,2318,0,0,True
36.472,0.0,17,0,0,20,2440,0,0,True
37.012,0.0,17,0,0,18,2196,0,0,True
22.584,0.0,17,0,0,14,1708,0,0,True
36.889,0.0,17,0,0,24,2928,0,0,True
31.962,0.0,17,0,0,19,2318,0,0,True
37.697,0.0,17,0,0,16,1952,0,0,True
37.198,0.0,17,0,0,18,2196,0,0,True
27.587,0.0,17,0,0,14,1708,0,0,True
34.722,0.0,17,0,0,18,2196,0,0,True
37.098,0.0,17,0,0,21,2562,0,0,True
38.946,0.0,17,0,0,13,1586,0,0,True
38.428,0.0,17,0,0,16,1952,0,0,True
37.624,0.0,17,0,0,15,1830,0,0,True
39.151,0.0,17,0,0,15,1830,0,0,True
39.137,0.0,17,0,0,19,2318,0,0,True
32.079,0.0,17,0,0,5,610,0,0,True
38.937,0.0,17,0,0,22,2684,0,0,True
24.287,0.0,17,0,0,11,1342,0,0,True
37.069,0.0,17,0,0,14,1708,0,0,True
36.536,0.0,17,0,0,11,1342,0,0,True
36.373,0.0,17,0,0,16,1952,0,0,True
35.62,0.0,17,0,0,11,1342,0,0,True
38.048,0.0,17,0,0,15,1830,0,0,True
36.267,0.0,17,0,0,22,2684,0,0,True
39.681,0.0,17,0,0,22,2684,0,0,True
38.82,0.0,17,0,0,9,1098,0,0,True
34.158,0.0,17,0,0,13,1586,0,0,True
38.977,0.0,17,0,0,18,2196,0,0,True
30.135,0.0,17,0,0,7,854,0,0,True
36.665,0.0,17,0,0,15,1830,0,0,True
39.272,0.0,17,0,0,16,1952,0,0,True
36.845,0.0,17,0,0,16,1952,0,0,True
39.298,0.0,17,0,0,15,1830,0,0,True
34.741,0.0,17,0,0,15,1830,0,0,True
39.571,0.0,17,0,0,18,2196,0,0,True
38.588,0.0,17,0,0,21,2562,0,0,True
37.683,0.0,17,0,0,23,2806,0,0,True
35.573,0.0,17,0,0,15,1830,0,0,True
30.913,0.0,17,0,0,19,2318,0,0,True
36.812,0.0,17,0,0,10,1220,0,0,True
38.836,0.0,17,0,0,14,1708,0,0,True
39.628,0.0,17,0,0,15,1830,0,0,True
36.514,0.0,17,0,0,19,2318,0,0,True
28.72,0.0,17,0,0,13,1586,0,0,True
37.649,0.0,17,0,0,18,2196,0,0,True
39.216,0.0,17,0,0,21,2562,0,0,True
39.735,0.0,17,0,0,7,854,0,0,True
38.823,0.0,17,0,0,15,1830,0,0,True
37.3,0.0,17,0,0,23,2806,0,0,True
39.183,0.0,17,0,0,13,1586,0,0,True
36.933,0.0,17,0,0,11,1342,0,0,True
39.531,0.0,17,0,0,14,1708,0,0,True
37.397,0.0,17,0,0,23,2806,0,0,True
39.652,0.0,17,0,0,17,2074,0,0,True
38.688,12.21,17,0,0,18,2196,1,490,True
37.584,0.0,17,0,0,14,1708,0,0,True
38.175,0.0,17,0,0,23,2806,0,0,True
39.699,0.0,17,0,0,17,2074,0,0,True
39.278,0.0,17,0,0,14,1708,0,0,True
39.039,0.0,17,0,0,17,2074,0,0,True
37.168,0.0,17,0,0,16,1952,0,0,True
37.209,0.0,17,0,0,19,2318,0,0,True
32.194,0.0,17,0,0,9,1098,0,0,True
28.233,0.0,17,0,0,9,1098,0,0,True
38.251,0.0,17,0,0,19,2318,0,0,True
38.891,0.0,17,0,0,21,2562,0,0,True
38.434,0.0,17,0,0,17,2074,0,0,True
39.535,0.0,17,0,0,8,976,0,0,True
39.277,0.0,17,0,0,20,2440,0,0,True
34.157,0.0,17,0,0,16,1952,0,0,True
35.492,0.0,17,0,0,18,2196,0,0,True
38.891,0.0,17,0,0,15,1830,0,0,True
35.702,0.0,17,0,0,15,1830,0,0,True
38.094,0.0,17,0,0,16,1952,0,0,True
38.656,0.0,17,0,0,17,2074,0,0,True
38.636,0.0,17,0,0,23,2806,0,0,True
38.895,0.0,17,0,0,20,2440,0,0,True
38.946,0.0,17,0,0,16,1952,0,0,True
39.531,0.0,17,0,0,11,1342,0,0,True
36.035,0.0,17,0,0,24,2928,0,0,True
36.815,0.0,17,0,0,17,2074,0,0,True
38.377,29.067,17,0,0,18,2196,1,433,True
39.693,0.0,17,0,0,15,1830,0,0,True
34.446,0.0,17,0,0,16,1952,0,0,True
38.85,0.0,17,0,0,21,2562,0,0,True
39.203,0.0,17,0,0,20,2440,0,0,True
36.845,0.0,17,0,0,16,1952,0,0,True
39.389,0.0,17,0,0,22,2684,0,0,True
38.545,0.0,17,0,0,11,1342,0,0,True
37.132,0.0,17,0,0,23,2806,0,0,True
37.659,0.0,17,0,0,15,1830,0,0,True
37.741,0.0,17,0,0,25,3050,0,0,True
39.659,0.0,17,0,0,8,976,0,0,True
34.921,0.0,17,0,0,19,2318,0,0,True
38.113,0.0,17,0,0,12,1464,0,0,True
39.057,0.0,17,0,0,23,2806,0,0,True
37.627,0.0,17,0,0,24,2928,0,0,True
39.427,0.0,17,0,0,16,1952,0,0,True
34.713,0.0,17,0,0,16,1952,0,0,True
32.173,0.0,17,0,0,14,1708,0,0,True
39.688,0.0,17,0,0,20,2440,0,0,True
38.014,0.0,17,0,0,16,1952,0,0,True
38.063,17.607,17,0,0,12,1464,1,433,True
34.268,0.0,17,0,0,14,1708,0,0,True
38.494,0.0,17,0,0,16,1952,0,0,True
34.783,0.0,17,0,0,12,1464,0,0,True
36.881,0.0,17,0,0,10,1220,0,0,True
36.422,0.0,17,0,0,22,2684,0,0,True
37.503,0.0,17,0,0,17,2074,0,0,True
36.159,0.0,17,0,0,16,1952,0,0,True
36.712,0.0,17,0,0,21,2562,0,0,True
37.221,0.0,17,0,0,15,1830,0,0,True
29.669,0.0,17,0,0,9,1098,0,0,True
35.205,0.0,17,0,0,16,1952,0,0,True
39.692,0.0,17,0,0,14,1708,0,0,True
38.893,0.0,17,0,0,20,2440,0,0,True
38.4,0.0,17,0,0,11,1342,0,0,True
38.751,0.0,17,0,0,19,2318,0,0,True
39.073,0.0,17,0,0,13,1586,0,0,True
39.295,0.0,17,0,0,10,1220,0,0,True
39.008,0.0,17,0,0,17,2074,0,0,True
39.587,0.0,17,0,0,14,1708,0,0,True
34.62,0.0,17,0,0,9,1098,0,0,True
34.116,0.0,17,0,0,16,1952,0,0,True
37.112,0.0,17,0,0,18,2196,0,0,True
37.901,0.0,17,0,0,18,2196,0,0,True
38.583,0.0,17,0,0,21,2562,0,0,True
39.095,0.0,17,0,0,19,2318,0,0,True
36.401,0.0,17,0,0,17,2074,0,0,True
36.791,0.0,17,0,0,19,2318,0,0,True
35.809,0.0,17,0,0,16,1952,0,0,True
36.935,0.0,17,0,0,15,1830,0,0,True
36.649,0.0,17,0,0,15,1830,0,0,True
39.269,0.0,17,0,0,13,1586,0,0,True
32.229,0.0,17,0,0,13,1586,0,0,True
39.104,0.0,17,0,0,9,1098,0,0,True
36.739,0.0,17,0,0,13,1586,0,0,True
39.0,0.0,17,0,0,23,2806,0,0,True
35.369,0.0,17,0,0,14,1708,0,0,True
19.893,0.0,17,0,0,8,976,0,0,True
35.334,0.0,17,0,0,19,2318,0,0,True
39.404,0.0,17,0,0,19,2318,0,0,True
38.869,0.0,17,0,0,17,2074,0,0,True
39.362,0.0,17,0,0,22,2684,0,0,True
38.683,0.0,17,0,0,17,2074,0,0,True
33.13,0.0,17,0,0,15,1830,0,0,True
39.108,0.0,17,0,0,21,2562,0,0,True
37.99,0.0,17,0,0,23,2806,0,0,True
39.003,0.0,17,0,0,19,2318,0,0,True
37.132,0.0,17,0,0,14,1708,0,0,True
38.797,0.0,17,0,0,20,2440,0,0,True
38.934,0.0,17,0,0,16,1952,0,0,True
38.041,0.0,17,0,0,11,1342,0,0,True
39.604,0.0,17,0,0,15,1830,0,0,True
39.699,0.0,17,0,0,14,1708,0,0,True
34.535,0.0,17,0,0,11,1342,0,0,True
38.491,27.068,17,0,0,24,2928,1,424,True
39.29,0.0,17,0,0,21,2562,0,0,True
38.494,0.0,17,0,0,9,1098,0,0,True
38.728,0.0,17,0,0,29,3538,0,0,True
34.37,0.0,17,0,0,19,2318,0,0,True
38.809,0.0,17,0,0,15,1830,0,0,True
39.196,0.0,17,0,0,16,1952,0,0,True
33.618,0.0,17,0,0,19,2318,0,0,True
37.289,0.0,17,0,0,16,1952,0,0,True
37.465,0.0,17,0,0,15,1830,0,0,True
34.526,0.0,17,0,0,18,2196,0,0,True
38.551,0.0,17,0,0,15,1830,0,0,True
35.989,0.0,17,0,0,20,2440,0,0,True
37.341,0.0,17,0,0,9,1098,0,0,True
38.32,0.0,17,0,0,17,2074,0,0,True
29.703,0.0,17,0,0,15,1830,0,0,True
36.737,0.0,17,0,0,11,1342,0,0,True
39.489,0.0,17,0,0,16,1952,0,0,True
31.399,0.0,17,0,0,17,2074,0,0,True
36.916,0.0,17,0,0,19,2318,0,0,True
39.367,0.0,17,0,0,16,1952,0,0,True
